"BLOCK","NAME","GQ_HH","GQ_Inst","GQ_Inst_Cor","GQ_Inst_Juv","GQ_Inst_Nur","GQ_Inst_Oth","GQ_Non","GQ_Non_Uni","GQ_Non_Mil","GQ_Non_Oth"
410670317031005,"Block 1005, Block Group 1, Census Tract 317.03, Washington County, Oregon",4,0,0,0,0,0,4,0,0,4
410670317032002,"Block 2002, Block Group 2, Census Tract 317.03, Washington County, Oregon",2,0,0,0,0,0,2,0,0,2
410579602001014,"Block 1014, Block Group 1, Census Tract 9602, Tillamook County, Oregon",3,0,0,0,0,0,3,0,0,3
410599502011012,"Block 1012, Block Group 1, Census Tract 9502.01, Umatilla County, Oregon",7,0,0,0,0,0,7,0,0,7
410579604021044,"Block 1044, Block Group 1, Census Tract 9604.02, Tillamook County, Oregon",5,0,0,0,0,0,5,0,0,5
410579604021056,"Block 1056, Block Group 1, Census Tract 9604.02, Tillamook County, Oregon",9,0,0,0,0,0,9,0,0,9
410579604022000,"Block 2000, Block Group 2, Census Tract 9604.02, Tillamook County, Oregon",8,0,0,0,0,0,8,0,0,8
410670331012025,"Block 2025, Block Group 2, Census Tract 331.01, Washington County, Oregon",3,0,0,0,0,0,3,0,0,3
410670331012030,"Block 2030, Block Group 2, Census Tract 331.01, Washington County, Oregon",15,0,0,0,0,0,15,0,0,15
410670314032035,"Block 2035, Block Group 2, Census Tract 314.03, Washington County, Oregon",2,0,0,0,0,0,2,0,0,2
410670331021021,"Block 1021, Block Group 1, Census Tract 331.02, Washington County, Oregon",5,0,0,0,0,0,5,0,0,5
410599510002027,"Block 2027, Block Group 2, Census Tract 9510, Umatilla County, Oregon",27,0,0,0,0,0,27,0,0,27
410599510002030,"Block 2030, Block Group 2, Census Tract 9510, Umatilla County, Oregon",30,0,0,0,0,0,30,0,0,30
410670301031004,"Block 1004, Block Group 1, Census Tract 301.03, Washington County, Oregon",284,0,0,0,0,0,284,0,0,284
410710305023016,"Block 3016, Block Group 3, Census Tract 305.02, Yamhill County, Oregon",28,0,0,0,0,0,28,0,0,28
410619704003021,"Block 3021, Block Group 3, Census Tract 9704, Union County, Oregon",3,0,0,0,0,0,3,0,0,3
410670325011020,"Block 1020, Block Group 1, Census Tract 325.01, Washington County, Oregon",62,58,0,0,58,0,4,0,0,4
410670325013002,"Block 3002, Block Group 3, Census Tract 325.01, Washington County, Oregon",4,0,0,0,0,0,4,0,0,4
410670325013007,"Block 3007, Block Group 3, Census Tract 325.01, Washington County, Oregon",54,0,0,0,0,0,54,0,0,54
410670317033007,"Block 3007, Block Group 3, Census Tract 317.03, Washington County, Oregon",8,0,0,0,0,0,8,0,0,8
410670317033010,"Block 3010, Block Group 3, Census Tract 317.03, Washington County, Oregon",10,0,0,0,0,0,10,0,0,10
410670317033011,"Block 3011, Block Group 3, Census Tract 317.03, Washington County, Oregon",7,0,0,0,0,0,7,0,0,7
410670317052001,"Block 2001, Block Group 2, Census Tract 317.05, Washington County, Oregon",2,0,0,0,0,0,2,0,0,2
410670317052005,"Block 2005, Block Group 2, Census Tract 317.05, Washington County, Oregon",1,0,0,0,0,0,1,0,0,1
410579602001072,"Block 1072, Block Group 1, Census Tract 9602, Tillamook County, Oregon",5,0,0,0,0,0,5,0,0,5
410670308034001,"Block 4001, Block Group 4, Census Tract 308.03, Washington County, Oregon",14,0,0,0,0,0,14,0,0,14
410619707003004,"Block 3004, Block Group 3, Census Tract 9707, Union County, Oregon",20,0,0,0,0,0,20,0,0,20
410619707003010,"Block 3010, Block Group 3, Census Tract 9707, Union County, Oregon",2,0,0,0,0,0,2,0,0,2
410619708001000,"Block 1000, Block Group 1, Census Tract 9708, Union County, Oregon",1,0,0,0,0,0,1,0,0,1
410670314041003,"Block 1003, Block Group 1, Census Tract 314.04, Washington County, Oregon",6,0,0,0,0,0,6,0,0,6
410670331022008,"Block 2008, Block Group 2, Census Tract 331.02, Washington County, Oregon",6,0,0,0,0,0,6,0,0,6
410670301043003,"Block 3003, Block Group 3, Census Tract 301.04, Washington County, Oregon",13,0,0,0,0,0,13,0,0,13
410670301052002,"Block 2002, Block Group 2, Census Tract 301.05, Washington County, Oregon",8,0,0,0,0,0,8,0,0,8
410639603002021,"Block 2021, Block Group 2, Census Tract 9603, Wallowa County, Oregon",18,0,0,0,0,0,18,0,0,18
410670325013027,"Block 3027, Block Group 3, Census Tract 325.01, Washington County, Oregon",5,0,0,0,0,0,5,0,0,5
410670325013045,"Block 3045, Block Group 3, Census Tract 325.01, Washington County, Oregon",1,0,0,0,0,0,1,0,0,1
410670317064000,"Block 4000, Block Group 4, Census Tract 317.06, Washington County, Oregon",10,0,0,0,0,0,10,0,0,10
410670317071001,"Block 1001, Block Group 1, Census Tract 317.07, Washington County, Oregon",19,0,0,0,0,0,19,0,0,19
410670317071005,"Block 1005, Block Group 1, Census Tract 317.07, Washington County, Oregon",32,0,0,0,0,0,32,0,0,32
410599502013023,"Block 3023, Block Group 3, Census Tract 9502.01, Umatilla County, Oregon",8,0,0,0,0,0,8,0,0,8
410670309001001,"Block 1001, Block Group 1, Census Tract 309, Washington County, Oregon",6,1,0,0,1,0,5,0,0,5
410670309001002,"Block 1002, Block Group 1, Census Tract 309, Washington County, Oregon",18,3,0,0,3,0,15,0,0,15
410670309001006,"Block 1006, Block Group 1, Census Tract 309, Washington County, Oregon",10,0,0,0,0,0,10,0,0,10
410670319161019,"Block 1019, Block Group 1, Census Tract 319.16, Washington County, Oregon",11,0,0,0,0,0,11,0,0,11
410670319162001,"Block 2001, Block Group 2, Census Tract 319.16, Washington County, Oregon",10,0,0,0,0,0,10,0,0,10
410670332012001,"Block 2001, Block Group 2, Census Tract 332.01, Washington County, Oregon",17,9,0,9,0,0,8,0,0,8
410670332012003,"Block 2003, Block Group 2, Census Tract 332.01, Washington County, Oregon",66,0,0,0,0,0,66,0,0,66
410670332012005,"Block 2005, Block Group 2, Census Tract 332.01, Washington County, Oregon",4,0,0,0,0,0,4,0,0,4
410670332022019,"Block 2019, Block Group 2, Census Tract 332.02, Washington County, Oregon",11,0,0,0,0,0,11,0,0,11
410670332022022,"Block 2022, Block Group 2, Census Tract 332.02, Washington County, Oregon",2,0,0,0,0,0,2,0,0,2
410670333011001,"Block 1001, Block Group 1, Census Tract 333.01, Washington County, Oregon",8,0,0,0,0,0,8,0,0,8
410710306011014,"Block 1014, Block Group 1, Census Tract 306.01, Yamhill County, Oregon",16,0,0,0,0,0,16,0,0,16
410670325031003,"Block 1003, Block Group 1, Census Tract 325.03, Washington County, Oregon",1,0,0,0,0,0,1,0,0,1
410670317072001,"Block 2001, Block Group 2, Census Tract 317.07, Washington County, Oregon",11,0,0,0,0,0,11,0,0,11
410670325032007,"Block 2007, Block Group 2, Census Tract 325.03, Washington County, Oregon",3,0,0,0,0,0,3,0,0,3
410599502021010,"Block 1010, Block Group 1, Census Tract 9502.02, Umatilla County, Oregon",10,0,0,0,0,0,10,0,0,10
410599502021014,"Block 1014, Block Group 1, Census Tract 9502.02, Umatilla County, Oregon",7,0,0,0,0,0,7,0,0,7
410670317081004,"Block 1004, Block Group 1, Census Tract 317.08, Washington County, Oregon",3,0,0,0,0,0,3,0,0,3
410670317081007,"Block 1007, Block Group 1, Census Tract 317.08, Washington County, Oregon",8,0,0,0,0,0,8,0,0,8
410670317081012,"Block 1012, Block Group 1, Census Tract 317.08, Washington County, Oregon",2,0,0,0,0,0,2,0,0,2
410599502023000,"Block 3000, Block Group 3, Census Tract 9502.02, Umatilla County, Oregon",3,0,0,0,0,0,3,0,0,3
410619708004022,"Block 4022, Block Group 4, Census Tract 9708, Union County, Oregon",5,0,0,0,0,0,5,0,0,5
410619708004024,"Block 4024, Block Group 4, Census Tract 9708, Union County, Oregon",5,0,0,0,0,0,5,0,0,5
410710302021063,"Block 1063, Block Group 1, Census Tract 302.02, Yamhill County, Oregon",11,0,0,0,0,0,11,0,0,11
410670319171000,"Block 1000, Block Group 1, Census Tract 319.17, Washington County, Oregon",9,0,0,0,0,0,9,0,0,9
410670319172001,"Block 2001, Block Group 2, Census Tract 319.17, Washington County, Oregon",3,0,0,0,0,0,3,0,0,3
410670319172008,"Block 2008, Block Group 2, Census Tract 319.17, Washington County, Oregon",7,0,0,0,0,0,7,0,0,7
410599506011003,"Block 1003, Block Group 1, Census Tract 9506.01, Umatilla County, Oregon",12,0,0,0,0,0,12,0,0,12
410670315044004,"Block 4004, Block Group 4, Census Tract 315.04, Washington County, Oregon",7,0,0,0,0,0,7,0,0,7
410670333014021,"Block 4021, Block Group 4, Census Tract 333.01, Washington County, Oregon",14,0,0,0,0,0,14,0,0,14
410191400004003,"Block 4003, Block Group 4, Census Tract 1400, Douglas County, Oregon",57,0,0,0,0,0,57,0,0,57
410191400004009,"Block 4009, Block Group 4, Census Tract 1400, Douglas County, Oregon",19,16,0,0,12,4,3,0,0,3
410191400005016,"Block 5016, Block Group 5, Census Tract 1400, Douglas County, Oregon",1,0,0,0,0,0,1,0,0,1
410191500012020,"Block 2020, Block Group 2, Census Tract 1500.01, Douglas County, Oregon",11,0,0,0,0,0,11,0,0,11
410191500013002,"Block 3002, Block Group 3, Census Tract 1500.01, Douglas County, Oregon",3,0,0,0,0,0,3,0,0,3
410099708002009,"Block 2009, Block Group 2, Census Tract 9708, Columbia County, Oregon",1,0,0,0,0,0,1,0,0,1
410099705003008,"Block 3008, Block Group 3, Census Tract 9705, Columbia County, Oregon",5,0,0,0,0,0,5,0,0,5
410099708002015,"Block 2015, Block Group 2, Census Tract 9708, Columbia County, Oregon",6,0,0,0,0,0,6,0,0,6
410170016012000,"Block 2000, Block Group 2, Census Tract 16.01, Deschutes County, Oregon",3,0,0,0,0,0,3,0,0,3
410099702013008,"Block 3008, Block Group 3, Census Tract 9702.01, Columbia County, Oregon",2,0,0,0,0,0,2,0,0,2
410159503024036,"Block 4036, Block Group 4, Census Tract 9503.02, Curry County, Oregon",4,0,0,0,0,0,4,0,0,4
410190900021044,"Block 1044, Block Group 1, Census Tract 900.02, Douglas County, Oregon",2,0,0,0,0,0,2,0,0,2
410099702022005,"Block 2005, Block Group 2, Census Tract 9702.02, Columbia County, Oregon",3,0,0,0,0,0,3,0,0,3
410110007014104,"Block 4104, Block Group 4, Census Tract 7.01, Coos County, Oregon",11,0,0,0,0,0,11,0,0,11
410110009012015,"Block 2015, Block Group 2, Census Tract 9.01, Coos County, Oregon",12,0,0,0,0,0,12,0,0,12
410170010041006,"Block 1006, Block Group 1, Census Tract 10.04, Deschutes County, Oregon",5,0,0,0,0,0,5,0,0,5
410099710001013,"Block 1013, Block Group 1, Census Tract 9710, Columbia County, Oregon",4,0,0,0,0,0,4,0,0,4
410110003003000,"Block 3000, Block Group 3, Census Tract 3, Coos County, Oregon",17,0,0,0,0,0,17,0,0,17
410110006003015,"Block 3015, Block Group 3, Census Tract 6, Coos County, Oregon",16,0,0,0,0,0,16,0,0,16
410110007012014,"Block 2014, Block Group 2, Census Tract 7.01, Coos County, Oregon",5,0,0,0,0,0,5,0,0,5
410159503023007,"Block 3007, Block Group 3, Census Tract 9503.02, Curry County, Oregon",8,0,0,0,0,0,8,0,0,8
410110010011012,"Block 1012, Block Group 1, Census Tract 10.01, Coos County, Oregon",21,0,0,0,0,0,21,0,0,21
410099702022021,"Block 2021, Block Group 2, Census Tract 9702.02, Columbia County, Oregon",3,0,0,0,0,0,3,0,0,3
410139501022019,"Block 2019, Block Group 2, Census Tract 9501.02, Crook County, Oregon",13,0,0,0,0,0,13,0,0,13
410170009022006,"Block 2006, Block Group 2, Census Tract 9.02, Deschutes County, Oregon",6,0,0,0,0,0,6,0,0,6
410170009022011,"Block 2011, Block Group 2, Census Tract 9.02, Deschutes County, Oregon",1,0,0,0,0,0,1,0,0,1
410170008001003,"Block 1003, Block Group 1, Census Tract 8, Deschutes County, Oregon",8,0,0,0,0,0,8,0,0,8
410099702012003,"Block 2003, Block Group 2, Census Tract 9702.01, Columbia County, Oregon",1,0,0,0,0,0,1,0,0,1
410099702022051,"Block 2051, Block Group 2, Census Tract 9702.02, Columbia County, Oregon",1,0,0,0,0,0,1,0,0,1
410110005061004,"Block 1004, Block Group 1, Census Tract 5.06, Coos County, Oregon",15,0,0,0,0,0,15,0,0,15
410170014022006,"Block 2006, Block Group 2, Census Tract 14.02, Deschutes County, Oregon",8,0,0,0,0,0,8,0,0,8
410159504021008,"Block 1008, Block Group 1, Census Tract 9504.02, Curry County, Oregon",6,0,0,0,0,0,6,0,0,6
410110005032000,"Block 2000, Block Group 2, Census Tract 5.03, Coos County, Oregon",63,0,0,0,0,0,63,0,0,63
410170015022017,"Block 2017, Block Group 2, Census Tract 15.02, Deschutes County, Oregon",37,0,0,0,0,0,37,0,0,37
410110005051000,"Block 1000, Block Group 1, Census Tract 5.05, Coos County, Oregon",53,0,0,0,0,0,53,0,0,53
410110005051006,"Block 1006, Block Group 1, Census Tract 5.05, Coos County, Oregon",8,0,0,0,0,0,8,0,0,8
410110011024036,"Block 4036, Block Group 4, Census Tract 11.02, Coos County, Oregon",14,0,0,0,0,0,14,0,0,14
410170005011010,"Block 1010, Block Group 1, Census Tract 5.01, Deschutes County, Oregon",7,0,0,0,0,0,7,0,0,7
410170012003017,"Block 3017, Block Group 3, Census Tract 12, Deschutes County, Oregon",18,0,0,0,0,0,18,0,0,18
410170019042011,"Block 2011, Block Group 2, Census Tract 19.04, Deschutes County, Oregon",6,0,0,0,0,0,6,0,0,6
410159502021019,"Block 1019, Block Group 1, Census Tract 9502.02, Curry County, Oregon",8,0,0,0,0,0,8,0,0,8
410170012001052,"Block 1052, Block Group 1, Census Tract 12, Deschutes County, Oregon",4,0,0,0,0,0,4,0,0,4
410079502004023,"Block 4023, Block Group 4, Census Tract 9502, Clatsop County, Oregon",5,0,0,0,0,0,5,0,0,5
410170009011010,"Block 1010, Block Group 1, Census Tract 9.01, Deschutes County, Oregon",5,0,0,0,0,0,5,0,0,5
410110001012011,"Block 2011, Block Group 2, Census Tract 1.01, Coos County, Oregon",41,0,0,0,0,0,41,0,0,41
410099711002077,"Block 2077, Block Group 2, Census Tract 9711, Columbia County, Oregon",1,0,0,0,0,0,1,0,0,1
410170007012028,"Block 2028, Block Group 2, Census Tract 7.01, Deschutes County, Oregon",33,0,0,0,0,0,33,0,0,33
410170002011020,"Block 1020, Block Group 1, Census Tract 2.01, Deschutes County, Oregon",58,0,0,0,0,0,58,0,0,58
410191300023000,"Block 3000, Block Group 3, Census Tract 1300.02, Douglas County, Oregon",11,0,0,0,0,0,11,0,0,11
410191300023003,"Block 3003, Block Group 3, Census Tract 1300.02, Douglas County, Oregon",8,0,0,0,0,0,8,0,0,8
410079507002055,"Block 2055, Block Group 2, Census Tract 9507, Clatsop County, Oregon",5,0,0,0,0,0,5,0,0,5
410079509001005,"Block 1005, Block Group 1, Census Tract 9509, Clatsop County, Oregon",5,0,0,0,0,0,5,0,0,5
410099711001010,"Block 1010, Block Group 1, Census Tract 9711, Columbia County, Oregon",6,0,0,0,0,0,6,0,0,6
410099711003028,"Block 3028, Block Group 3, Census Tract 9711, Columbia County, Oregon",1,0,0,0,0,0,1,0,0,1
410099711003048,"Block 3048, Block Group 3, Census Tract 9711, Columbia County, Oregon",6,0,0,0,0,0,6,0,0,6
410170011022011,"Block 2011, Block Group 2, Census Tract 11.02, Deschutes County, Oregon",3,0,0,0,0,0,3,0,0,3
410191600023034,"Block 3034, Block Group 3, Census Tract 1600.02, Douglas County, Oregon",13,0,0,0,0,0,13,0,0,13
410170017021015,"Block 1015, Block Group 1, Census Tract 17.02, Deschutes County, Oregon",7,0,0,0,0,0,7,0,0,7
410190500031011,"Block 1011, Block Group 1, Census Tract 500.03, Douglas County, Oregon",39,0,0,0,0,0,39,0,0,39
410191300012007,"Block 2007, Block Group 2, Census Tract 1300.01, Douglas County, Oregon",8,0,0,0,0,0,8,0,0,8
410191300012010,"Block 2010, Block Group 2, Census Tract 1300.01, Douglas County, Oregon",2,0,0,0,0,0,2,0,0,2
410191600013003,"Block 3003, Block Group 3, Census Tract 1600.01, Douglas County, Oregon",5,0,0,0,0,0,5,0,0,5
410170011011027,"Block 1027, Block Group 1, Census Tract 11.01, Deschutes County, Oregon",8,0,0,0,0,0,8,0,0,8
410170017011026,"Block 1026, Block Group 1, Census Tract 17.01, Deschutes County, Oregon",7,0,0,0,0,0,7,0,0,7
410191600021025,"Block 1025, Block Group 1, Census Tract 1600.02, Douglas County, Oregon",6,0,0,0,0,0,6,0,0,6
410099707001008,"Block 1008, Block Group 1, Census Tract 9707, Columbia County, Oregon",21,9,0,0,9,0,12,0,0,12
410099707001015,"Block 1015, Block Group 1, Census Tract 9707, Columbia County, Oregon",5,0,0,0,0,0,5,0,0,5
410290002013000,"Block 3000, Block Group 3, Census Tract 2.01, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410290008002003,"Block 2003, Block Group 2, Census Tract 8, Jackson County, Oregon",30,0,0,0,0,0,30,0,0,30
410050208003001,"Block 3001, Block Group 3, Census Tract 208, Clackamas County, Oregon",4,0,0,0,0,0,4,0,0,4
410050209001005,"Block 1005, Block Group 1, Census Tract 209, Clackamas County, Oregon",12,0,0,0,0,0,12,0,0,12
410050221082051,"Block 2051, Block Group 2, Census Tract 221.08, Clackamas County, Oregon",10,0,0,0,0,0,10,0,0,10
410279501002029,"Block 2029, Block Group 2, Census Tract 9501, Hood River County, Oregon",1,0,0,0,0,0,1,0,0,1
410279502011005,"Block 1005, Block Group 1, Census Tract 9502.01, Hood River County, Oregon",6,0,0,0,0,0,6,0,0,6
410290014013006,"Block 3006, Block Group 3, Census Tract 14.01, Jackson County, Oregon",21,0,0,0,0,0,21,0,0,21
410290014021009,"Block 1009, Block Group 1, Census Tract 14.02, Jackson County, Oregon",8,0,0,0,0,0,8,0,0,8
410290029022044,"Block 2044, Block Group 2, Census Tract 29.02, Jackson County, Oregon",11,0,0,0,0,0,11,0,0,11
410333607013018,"Block 3018, Block Group 3, Census Tract 3607.01, Josephine County, Oregon",8,0,0,0,0,0,8,0,0,8
410079505004026,"Block 4026, Block Group 4, Census Tract 9505, Clatsop County, Oregon",10,0,0,0,0,0,10,0,0,10
410239602023005,"Block 3005, Block Group 3, Census Tract 9602.02, Grant County, Oregon",9,0,0,0,0,0,9,0,0,9
410279502013008,"Block 3008, Block Group 3, Census Tract 9502.01, Hood River County, Oregon",1,0,0,0,0,0,1,0,0,1
410279502013025,"Block 3025, Block Group 3, Census Tract 9502.01, Hood River County, Oregon",6,0,0,0,0,0,6,0,0,6
410333607014015,"Block 4015, Block Group 4, Census Tract 3607.01, Josephine County, Oregon",6,0,0,0,0,0,6,0,0,6
410390011014011,"Block 4011, Block Group 4, Census Tract 11.01, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410059800001122,"Block 1122, Block Group 1, Census Tract 9800, Clackamas County, Oregon",37,0,0,0,0,0,37,0,0,37
410030010012003,"Block 2003, Block Group 2, Census Tract 10.01, Benton County, Oregon",10,0,0,0,0,0,10,0,0,10
410030010013012,"Block 3012, Block Group 3, Census Tract 10.01, Benton County, Oregon",7,0,0,0,0,0,7,0,0,7
410050206023000,"Block 3000, Block Group 3, Census Tract 206.02, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050221052029,"Block 2029, Block Group 2, Census Tract 221.05, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410050221053005,"Block 3005, Block Group 3, Census Tract 221.05, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410259601011056,"Block 1056, Block Group 1, Census Tract 9601.01, Harney County, Oregon",5,0,0,0,0,0,5,0,0,5
410279501003023,"Block 3023, Block Group 3, Census Tract 9501, Hood River County, Oregon",5,0,0,0,0,0,5,0,0,5
410279501003027,"Block 3027, Block Group 3, Census Tract 9501, Hood River County, Oregon",2,0,0,0,0,0,2,0,0,2
410050244011004,"Block 1004, Block Group 1, Census Tract 244.01, Clackamas County, Oregon",4,0,0,0,0,0,4,0,0,4
410030108001015,"Block 1015, Block Group 1, Census Tract 108, Benton County, Oregon",6,0,0,0,0,0,6,0,0,6
410290013012007,"Block 2007, Block Group 2, Census Tract 13.01, Jackson County, Oregon",33,0,0,0,0,0,33,0,0,33
410290013013037,"Block 3037, Block Group 3, Census Tract 13.01, Jackson County, Oregon",53,0,0,0,0,0,53,0,0,53
410050205051013,"Block 1013, Block Group 1, Census Tract 205.05, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050205052013,"Block 2013, Block Group 2, Census Tract 205.05, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050221012009,"Block 2009, Block Group 2, Census Tract 221.01, Clackamas County, Oregon",19,8,0,0,8,0,11,0,0,11
410279501001042,"Block 1042, Block Group 1, Census Tract 9501, Hood River County, Oregon",20,0,0,0,0,0,20,0,0,20
410050206011016,"Block 1016, Block Group 1, Census Tract 206.01, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050218013018,"Block 3018, Block Group 3, Census Tract 218.01, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410030106011064,"Block 1064, Block Group 1, Census Tract 106.01, Benton County, Oregon",12,0,0,0,0,0,12,0,0,12
410290006032010,"Block 2010, Block Group 2, Census Tract 6.03, Jackson County, Oregon",13,0,0,0,0,0,13,0,0,13
410290011003022,"Block 3022, Block Group 3, Census Tract 11, Jackson County, Oregon",46,0,0,0,0,0,46,0,0,46
410290004051007,"Block 1007, Block Group 1, Census Tract 4.05, Jackson County, Oregon",7,0,0,0,0,0,7,0,0,7
410290004051010,"Block 1010, Block Group 1, Census Tract 4.05, Jackson County, Oregon",4,0,0,0,0,0,4,0,0,4
410290004052001,"Block 2001, Block Group 2, Census Tract 4.05, Jackson County, Oregon",6,0,0,0,0,0,6,0,0,6
410290004052005,"Block 2005, Block Group 2, Census Tract 4.05, Jackson County, Oregon",112,63,0,0,63,0,49,0,0,49
410290004063011,"Block 3011, Block Group 3, Census Tract 4.06, Jackson County, Oregon",5,0,0,0,0,0,5,0,0,5
410050205043002,"Block 3002, Block Group 3, Census Tract 205.04, Clackamas County, Oregon",15,14,0,0,0,14,1,0,0,1
410050205051004,"Block 1004, Block Group 1, Census Tract 205.05, Clackamas County, Oregon",23,2,0,2,0,0,21,0,0,21
410050217001014,"Block 1014, Block Group 1, Census Tract 217, Clackamas County, Oregon",12,0,0,0,0,0,12,0,0,12
410050217002017,"Block 2017, Block Group 2, Census Tract 217, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410290011004019,"Block 4019, Block Group 4, Census Tract 11, Jackson County, Oregon",2,0,0,0,0,0,2,0,0,2
410290005012039,"Block 2039, Block Group 2, Census Tract 5.01, Jackson County, Oregon",9,0,0,0,0,0,9,0,0,9
410390004032002,"Block 2002, Block Group 2, Census Tract 4.03, Lane County, Oregon",10,0,0,0,0,0,10,0,0,10
410050218011004,"Block 1004, Block Group 1, Census Tract 218.01, Clackamas County, Oregon",71,0,0,0,0,0,71,0,0,71
410290004031008,"Block 1008, Block Group 1, Census Tract 4.03, Jackson County, Oregon",12,0,0,0,0,0,12,0,0,12
410333605001008,"Block 1008, Block Group 1, Census Tract 3605, Josephine County, Oregon",4,0,0,0,0,0,4,0,0,4
410390007053017,"Block 3017, Block Group 3, Census Tract 7.05, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410050243041060,"Block 1060, Block Group 1, Census Tract 243.04, Clackamas County, Oregon",10,0,0,0,0,0,10,0,0,10
410050216011019,"Block 1019, Block Group 1, Census Tract 216.01, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050216013021,"Block 3021, Block Group 3, Census Tract 216.01, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410019504001007,"Block 1007, Block Group 1, Census Tract 9504, Baker County, Oregon",11,0,0,0,0,0,11,0,0,11
410019504001010,"Block 1010, Block Group 1, Census Tract 9504, Baker County, Oregon",16,0,0,0,0,0,16,0,0,16
410333605001026,"Block 1026, Block Group 1, Census Tract 3605, Josephine County, Oregon",23,0,0,0,0,0,23,0,0,23
410319602023038,"Block 3038, Block Group 3, Census Tract 9602.02, Jefferson County, Oregon",20,0,0,0,0,0,20,0,0,20
410050222084014,"Block 4014, Block Group 4, Census Tract 222.08, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410279503021013,"Block 1013, Block Group 1, Census Tract 9503.02, Hood River County, Oregon",6,0,0,0,0,0,6,0,0,6
410050211003006,"Block 3006, Block Group 3, Census Tract 211, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050212001005,"Block 1005, Block Group 1, Census Tract 212, Clackamas County, Oregon",4,0,0,0,0,0,4,0,0,4
410279504004001,"Block 4001, Block Group 4, Census Tract 9504, Hood River County, Oregon",6,0,0,0,0,0,6,0,0,6
410290001002000,"Block 2000, Block Group 2, Census Tract 1, Jackson County, Oregon",10,0,0,0,0,0,10,0,0,10
410290001002007,"Block 2007, Block Group 2, Census Tract 1, Jackson County, Oregon",42,0,0,0,0,0,42,0,0,42
410333612022011,"Block 2011, Block Group 2, Census Tract 3612.02, Josephine County, Oregon",11,0,0,0,0,0,11,0,0,11
410050222064009,"Block 4009, Block Group 4, Census Tract 222.06, Clackamas County, Oregon",10,0,0,0,0,0,10,0,0,10
410050222071002,"Block 1002, Block Group 1, Census Tract 222.07, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410050226051004,"Block 1004, Block Group 1, Census Tract 226.05, Clackamas County, Oregon",25,18,0,0,18,0,7,0,0,7
410050210001054,"Block 1054, Block Group 1, Census Tract 210, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050210002025,"Block 2025, Block Group 2, Census Tract 210, Clackamas County, Oregon",32,0,0,0,0,0,32,0,0,32
410290014031006,"Block 1006, Block Group 1, Census Tract 14.03, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410259602002660,"Block 2660, Block Group 2, Census Tract 9602, Harney County, Oregon",12,0,0,0,0,0,12,0,0,12
410050213003016,"Block 3016, Block Group 3, Census Tract 213, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050214001008,"Block 1008, Block Group 1, Census Tract 214, Clackamas County, Oregon",25,17,0,0,17,0,8,0,0,8
410050214003012,"Block 3012, Block Group 3, Census Tract 214, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050222061001,"Block 1001, Block Group 1, Census Tract 222.06, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410290015002006,"Block 2006, Block Group 2, Census Tract 15, Jackson County, Oregon",15,0,0,0,0,0,15,0,0,15
410333612011018,"Block 1018, Block Group 1, Census Tract 3612.01, Josephine County, Oregon",2,0,0,0,0,0,2,0,0,2
410390004043001,"Block 3001, Block Group 3, Census Tract 4.04, Lane County, Oregon",16,0,0,0,0,0,16,0,0,16
410359711002004,"Block 2004, Block Group 2, Census Tract 9711, Klamath County, Oregon",10,0,0,0,0,0,10,0,0,10
410390009042033,"Block 2033, Block Group 2, Census Tract 9.04, Lane County, Oregon",27,0,0,0,0,0,27,0,0,27
410390015001241,"Block 1241, Block Group 1, Census Tract 15, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410359714004001,"Block 4001, Block Group 4, Census Tract 9714, Klamath County, Oregon",8,0,0,0,0,0,8,0,0,8
410390018011022,"Block 1022, Block Group 1, Census Tract 18.01, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410510103042001,"Block 2001, Block Group 2, Census Tract 103.04, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510103051023,"Block 1023, Block Group 1, Census Tract 103.05, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
