GEOID,HH,POP,HH_Occ,GQ_Inst,GQ_Non,GP
410619708004061,6,13,6,0,0,13
410619708004062,0,0,0,0,0,0
410619708004063,0,0,0,0,0,0
410619708004064,12,29,12,0,0,29
410619708004065,4,1,4,0,0,1
410619708004067,0,0,0,0,0,0
410619708004068,4,3,4,0,0,3
410619708004070,0,0,0,0,0,0
410619708004071,0,0,0,0,0,0
410619708004072,0,0,0,0,0,0
410619708004074,0,0,0,0,0,0
410619708004075,4,11,2,0,0,11
410619708004077,2,0,2,0,0,0
410619708004078,0,0,0,0,0,0
410619708004080,2,10,2,0,0,10
410619708004081,3,0,3,0,0,0
410659707001067,8,17,8,0,0,17
410659707001068,4,8,4,0,0,8
410659707001070,0,0,0,0,0,0
410659707001071,0,0,0,0,0,0
410659707001072,0,0,0,0,0,0
410659707001074,0,0,0,0,0,0
410659707001075,0,0,0,0,0,0
410659707001077,2,5,2,0,0,5
410659707001078,4,8,0,0,0,8
410659707001080,3,15,3,0,0,15
410659707001081,0,0,0,0,0,0
410659707001083,0,0,0,0,0,0
410659707001085,0,0,0,0,0,0
410659707001087,1,4,1,0,0,4
410710302023012,46,71,46,0,0,71
410710302023013,18,25,16,0,0,25
410710302023014,20,28,18,0,0,28
410710302023015,2,13,0,0,0,13
410710302023016,10,20,10,0,0,20
410710302023017,18,35,18,0,0,35
410710302023018,3,4,3,0,0,4
410710302023019,1,11,1,0,0,11
410710302023021,2,11,2,0,0,11
410710302023022,178,467,178,0,0,467
410710302023024,14,61,14,0,0,61
410710302023025,16,60,10,0,0,60
410710302023027,19,45,19,0,0,45
410710302023028,0,0,0,0,0,0
410710302023029,12,33,12,0,0,33
410710302023031,162,390,160,0,0,390
410710302023032,61,161,61,0,0,161
410710302023034,2,17,2,0,0,17
410710302023035,2,5,2,0,0,5
410710302023037,0,0,0,0,0,0
410710302023038,1,2,1,0,0,2
410710302023040,8,17,8,0,0,17
410710310002030,11,41,4,0,0,41
410710310002031,9,26,9,0,0,26
410710310002033,41,117,41,0,0,117
410710310002034,8,15,5,0,0,15
410710310002036,16,36,16,0,0,36
410710310002037,34,47,34,0,0,47
410710310002039,7,21,7,0,0,21
410710310002040,2,17,2,0,0,17
410710310002042,12,33,12,0,0,33
410710310002043,6,35,6,0,0,35
410710310002044,63,160,63,0,0,160
410710310002046,67,214,66,0,0,214
410710310002047,0,0,0,0,0,0
410710310002048,11,35,0,0,0,35
410710310002049,10,23,10,0,0,23
410710310002050,12,22,12,0,0,22
410619701001140,13,28,13,0,0,28
410619701001141,0,0,0,0,0,0
410619701001143,5,10,2,0,0,10
410619701001144,13,19,6,0,0,19
410619701001146,0,0,0,0,0,0
410619701001147,0,0,0,0,0,0
410619701001149,2,5,2,0,0,5
410619708004082,2,3,2,0,0,3
410619708004083,0,0,0,0,0,0
410619708004085,0,0,0,0,0,0
410619708004086,0,0,0,0,0,0
410619708004088,0,0,0,0,0,0
410619708004089,0,0,0,0,0,0
410619708004091,0,0,0,0,0,0
410639601001002,13,28,12,0,0,28
410639601001003,0,0,0,0,0,0
410639601001004,23,40,22,0,0,40
410639601001006,0,0,0,0,0,0
410639601001007,0,0,0,0,0,0
410639601001009,19,32,19,0,0,32
410639601001010,7,13,7,0,0,13
410639601001012,8,7,6,0,0,7
410639601001013,4,8,4,0,0,8
410639601001014,3,7,3,0,0,7
410639601001015,3,8,1,0,0,8
410639601001016,5,8,5,0,0,8
410639601001017,5,8,5,0,0,8
410639601001018,5,17,5,0,0,17
410639601001019,6,12,6,0,0,12
410639601001020,2,16,2,0,0,16
410639601001021,1,8,1,0,0,8
410639601001022,30,43,30,0,0,43
410639601001023,0,0,0,0,0,0
410639601001024,5,7,5,0,0,7
410639601001025,21,46,21,0,0,46
410639601001026,3,12,0,0,0,12
410639601001027,7,9,7,0,0,9
410639601001029,0,0,0,0,0,0
410670319172014,0,0,0,0,0,0
410670329041022,7,50,6,0,6,44
410710302023041,8,35,6,0,0,35
410710302023042,8,20,8,0,0,20
410710302023044,8,30,0,0,0,30
410710302023045,17,62,17,0,0,62
410710302023048,9,12,9,0,0,12
410710302023049,10,21,10,0,0,21
410710303021001,10,23,10,0,0,23
410710303021002,19,47,17,0,0,47
410710303021004,3,11,3,0,0,11
410710303021005,6,25,0,0,0,25
410710303021006,5,13,5,0,0,13
410710303021008,5,25,5,0,0,25
410710303021009,4,12,4,0,0,12
410710303021011,12,32,12,0,0,32
410710303021012,1,3,1,0,0,3
410710303021013,28,59,28,0,0,59
410710303021014,6,18,6,0,0,18
410710303021015,7,19,7,0,0,19
410710303021016,4,12,4,0,0,12
410710303021017,11,24,11,0,0,24
410710303021018,55,144,55,0,0,144
410710303021019,12,34,12,0,0,34
410710303021020,7,18,7,0,0,18
410710303021021,1,8,1,0,0,8
410710303021022,0,0,0,0,0,0
410710303021023,1,3,1,0,0,3
410710303021024,1,12,1,0,0,12
410710303021025,20,37,16,0,0,37
410710303021026,7,26,0,0,0,26
410710303021027,1,14,1,0,0,14
410710303021028,27,57,27,0,0,57
410710303021030,4,17,4,0,0,17
410710303021031,57,141,57,0,0,141
410710303021032,19,25,19,0,0,25
410710303021034,6,14,3,0,0,14
410619701001157,4,10,4,0,0,10
410619701001159,3,7,3,0,0,7
410619701001160,9,14,9,0,0,14
410619701001162,3,5,3,0,0,5
410619701001163,0,0,0,0,0,0
410619701001165,0,0,0,0,0,0
410619701001166,0,0,0,0,0,0
410619701001168,3,11,2,0,0,11
410619701001169,0,0,0,0,0,0
410619701001171,26,46,26,0,0,46
410619701001172,0,0,0,0,0,0
410619701001173,1,0,1,0,0,0
410619701001174,0,0,0,0,0,0
410619701001175,1,4,1,0,0,4
410619701001176,0,0,0,0,0,0
410619701001177,0,0,0,0,0,0
410619701001178,0,0,0,0,0,0
410619701001179,1,4,1,0,0,4
410619701001180,3,12,3,0,0,12
410619701001181,3,3,3,0,0,3
410619701001182,3,10,3,0,0,10
410619701001183,0,0,0,0,0,0
410619701001184,0,0,0,0,0,0
410619701001185,0,0,0,0,0,0
410619701001186,0,0,0,0,0,0
410619701001187,0,0,0,0,0,0
410619701001188,0,0,0,0,0,0
410619701001190,0,0,0,0,0,0
410619701001191,0,0,0,0,0,0
410619701001193,0,0,0,0,0,0
410619701001194,0,0,0,0,0,0
410619701001195,0,0,0,0,0,0
410619701001197,0,0,0,0,0,0
410619701001198,0,0,0,0,0,0
410619701001200,1,1,1,0,0,1
410619701001201,8,25,6,0,0,25
410619701001203,21,35,21,0,0,35
410619701001204,3,11,1,0,0,11
410670319182005,10,18,5,0,0,18
410670319182007,32,95,29,0,0,95
410670319182008,1,3,1,0,0,3
410670319182010,47,107,47,0,0,107
410670319182011,14,52,14,0,0,52
410670319182012,30,73,30,0,0,73
410670319182013,25,75,18,0,0,75
410670319182014,36,108,36,0,0,108
410670319182015,2,21,2,0,0,21
410670319182016,13,41,13,0,0,41
410670319182017,39,106,38,0,0,106
410670319182018,23,68,23,0,0,68
410670319182019,13,52,13,0,0,52
410670319182020,38,116,37,0,0,116
410670319182021,12,46,12,0,0,46
410670319182022,12,21,12,0,0,21
410670319182023,16,44,16,0,0,44
410670319182024,24,76,24,0,0,76
410670319182025,1,6,0,0,0,6
410670319182026,3,28,3,0,0,28
410670319183000,68,211,68,0,0,211
410670319183001,8,22,8,0,0,22
410670319183004,32,96,32,0,0,96
410670319183006,60,181,60,0,0,181
410670319183007,17,72,17,0,0,72
410670319183008,4,6,4,0,0,6
410670320011001,36,73,31,0,0,73
410670320011002,14,56,14,0,0,56
410670320011004,44,111,44,0,0,111
410670320011005,7,12,7,0,0,12
410670320011006,32,105,32,0,0,105
410670320011008,1,1,1,0,0,1
410670320011009,1,6,1,0,0,6
410670320011011,2,10,2,0,0,10
410670320011012,0,0,0,0,0,0
410670320011014,68,151,68,0,0,151
410670320011015,76,203,76,0,0,203
410599506011010,2,1,2,0,0,1
410599506011011,3,8,3,0,0,8
410599506011013,10,10,7,0,0,10
410599506011014,3,12,3,0,0,12
410599506011015,27,25,27,0,0,25
410599506011016,4,11,0,0,0,11
410599506011017,47,51,47,0,0,51
410599506011018,13,15,13,0,0,15
410599506011019,0,0,0,0,0,0
410599506011020,0,41,0,0,41,0
410599506011021,43,49,43,0,0,49
410599506011022,1,1,1,0,0,1
410599506011023,23,26,23,0,0,26
410599506011024,0,0,0,0,0,0
410599506011025,25,24,25,0,0,24
410599506011026,0,0,0,0,0,0
410599506011027,0,0,0,0,0,0
410599506011029,0,0,0,0,0,0
410599506011030,0,0,0,0,0,0
410599506011031,17,40,17,0,0,40
410599506011033,4,15,0,0,0,15
410599506011034,0,0,0,0,0,0
410599506011036,0,0,0,0,0,0
410599506011037,0,0,0,0,0,0
410599506011039,19,37,17,0,0,37
410599506011040,14,27,14,0,0,27
410599506011041,25,16,19,0,0,16
410599506011043,52,108,52,0,1,107
410599506011046,20,47,14,0,0,47
410599506012000,272,652,258,0,9,643
410599506012002,16,35,9,0,0,35
410599506012003,5,23,5,0,0,23
410599506012004,59,117,52,0,2,115
410599506012006,19,45,16,0,0,45
410599506012007,12,28,12,0,0,28
410599506012009,13,36,11,0,0,36
410599506012010,25,56,25,0,0,56
410670315044009,10,29,8,0,0,29
410670315044010,63,154,63,0,0,154
410670315044011,28,71,28,0,0,71
410670315044012,271,582,266,0,0,582
410670315044013,49,98,48,0,0,98
410670315044014,22,46,22,0,0,46
410670315044015,3,28,0,0,0,28
410670315044016,69,163,65,0,0,163
410670315061000,103,280,102,0,0,280
410670315061001,28,71,28,0,0,71
410670315061002,9,34,9,0,0,34
410670315061003,34,108,34,0,0,108
410670315061004,29,86,29,0,0,86
410670315061007,15,56,15,0,0,56
410670315061009,52,152,50,0,0,152
410670315061010,11,49,11,0,0,49
410670315061011,0,0,0,0,0,0
410670315061013,2,33,2,0,0,33
410670315061014,37,104,37,0,0,104
410670315061016,9,31,9,0,0,31
410670315061017,0,0,0,0,0,0
410670315061018,0,0,0,0,0,0
410670315062001,12,39,2,0,0,39
410670315062002,19,52,19,0,0,52
410670315062004,132,372,132,0,12,360
410670315062005,21,57,18,0,0,57
410670315062007,25,81,25,0,0,81
410670315062008,15,67,15,0,0,67
410670315062009,38,114,35,0,0,114
410670315062011,3,19,3,0,0,19
410670315062012,405,727,368,0,0,727
410670315062014,231,344,219,0,0,344
410670315071000,17,44,17,0,0,44
410670315071002,29,81,27,0,0,81
410670315071003,24,81,24,0,0,81
410670315071004,16,47,16,0,0,47
410670315071005,23,58,23,0,0,58
410579605003012,4,10,4,0,0,10
410579605003013,20,36,20,0,0,36
410579605003014,6,28,6,0,0,28
410579605003015,30,52,24,0,0,52
410579605003016,10,27,10,0,0,27
410579605003017,20,36,20,0,0,36
410579605003019,0,0,0,0,0,0
410579605003020,0,0,0,0,0,0
410579605003021,0,0,0,0,0,0
410579605003023,0,0,0,0,0,0
410579605003024,0,0,0,0,0,0
410579606001000,21,34,20,0,0,34
410579606001001,0,0,0,0,0,0
410579606001003,1,5,1,0,0,5
410579606001004,10,20,8,0,0,20
410579606001006,38,76,26,0,0,76
410579606001007,0,0,0,0,0,0
410579606001008,25,48,25,0,0,48
410579606001010,21,40,21,0,0,40
410579606001011,11,29,11,0,0,29
410579606001013,10,29,9,0,0,29
410579606001014,3,12,3,0,0,12
410579606001016,4,17,4,0,0,17
410579606001017,15,30,15,0,0,30
410579606001018,0,0,0,0,0,0
410579606002001,3,11,3,0,0,11
410579606002002,2,10,0,0,0,10
410579606002004,0,0,0,0,0,0
410579606002005,1,1,1,0,0,1
410579606002007,4,9,4,0,0,9
410579606002008,0,0,0,0,0,0
410579606002009,0,0,0,0,0,0
410579606002010,3,11,3,0,0,11
410579606002011,15,35,15,0,0,35
410579606002012,0,0,0,0,0,0
410579606002013,0,0,0,0,0,0
410579606002014,0,0,0,0,0,0
410670333014026,8,26,8,0,0,26
410670333014029,14,52,14,0,0,52
410670333015001,55,117,55,0,0,117
410670333015002,12,43,12,0,0,43
410670333015003,9,25,9,0,0,25
410670333015005,49,125,49,0,0,125
410670333015006,12,43,12,0,0,43
410670333015008,5,22,5,0,0,22
410670333015009,23,64,21,0,0,64
410670333015010,11,47,11,0,0,47
410670333015012,76,166,74,0,0,166
410670333015013,19,54,19,0,0,54
410670333015015,18,59,18,0,0,59
410670333015016,21,60,21,0,0,60
410670333015018,28,90,28,0,0,90
410670333015019,65,189,65,0,0,189
410670333021000,33,88,33,0,0,88
410670333021002,9,34,9,0,0,34
410670333021003,53,159,53,0,0,159
410670333021005,73,196,73,0,0,196
410670333021006,19,78,19,0,0,78
410670333021008,182,487,169,0,0,487
410670333021009,34,117,33,0,0,117
410670333021010,34,103,34,0,0,103
410670333021011,22,67,22,0,0,67
410670333021012,31,108,31,0,0,108
410670333021013,29,123,29,0,0,123
410670333021014,18,64,18,0,0,64
410670333021015,12,51,12,0,0,51
410670333021016,5,16,5,0,0,16
410670333021017,2,14,2,0,0,14
410670333021018,2,1,2,0,0,1
410670333021019,1,12,1,0,0,12
410670333021020,0,0,0,0,0,0
410670333021021,15,46,15,0,0,46
410670333021022,12,63,12,0,0,63
410670333021023,53,142,53,0,0,142
410659708003275,0,0,0,0,0,0
410659708003276,0,0,0,0,0,0
410659708003277,0,0,0,0,0,0
410659708003279,0,0,0,0,0,0
410659708003280,0,0,0,0,0,0
410659708003282,0,0,0,0,0,0
410659708003283,0,0,0,0,0,0
410659708003285,0,0,0,0,0,0
410659708003286,0,0,0,0,0,0
410659708003288,0,0,0,0,0,0
410659708003290,0,0,0,0,0,0
410659708003292,0,0,0,0,0,0
410659708003293,0,0,0,0,0,0
410659708003294,0,0,0,0,0,0
410659708003295,0,0,0,0,0,0
410659708003296,0,0,0,0,0,0
410659708003297,3,10,0,0,0,10
410659708003298,0,0,0,0,0,0
410659708003299,0,0,0,0,0,0
410659708003300,0,0,0,0,0,0
410659708003301,0,0,0,0,0,0
410659708003302,0,0,0,0,0,0
410659708003303,0,0,0,0,0,0
410659708003304,0,0,0,0,0,0
410659708003305,0,0,0,0,0,0
410659708003306,0,0,0,0,0,0
410659708003307,0,0,0,0,0,0
410659708003309,0,0,0,0,0,0
410659708004000,2,0,0,0,0,0
410659708004002,13,19,4,0,0,19
410659708004003,0,0,0,0,0,0
410659708004005,0,0,0,0,0,0
410659708004006,0,0,0,0,0,0
410659708004008,0,0,0,0,0,0
410659708004009,0,0,0,0,0,0
410659708004010,0,0,0,0,0,0
410659708004012,0,0,0,0,0,0
410659708004013,0,0,0,0,0,0
410639602002137,7,10,7,0,0,10
410639602002138,0,0,0,0,0,0
410639602002139,0,0,0,0,0,0
410639602002140,1,4,1,0,0,4
410639602002141,0,0,0,0,0,0
410639602002142,2,4,0,0,0,4
410639602002143,0,0,0,0,0,0
410639602002144,8,4,0,0,0,4
410639602002145,1,1,1,0,0,1
410639602002146,3,0,1,0,0,0
410639602002147,1,1,0,0,0,1
410639602002148,0,0,0,0,0,0
410639602002149,0,0,0,0,0,0
410639602002150,0,0,0,0,0,0
410639602002151,0,0,0,0,0,0
410639602002152,0,0,0,0,0,0
410639602002153,0,0,0,0,0,0
410639602002154,0,0,0,0,0,0
410639602002155,0,0,0,0,0,0
410639602002157,0,0,0,0,0,0
410639602002158,0,0,0,0,0,0
410639602002160,0,0,0,0,0,0
410639602002161,0,0,0,0,0,0
410639602002164,2,2,2,0,0,2
410639602002165,0,0,0,0,0,0
410639602002167,0,0,0,0,0,0
410639602002168,0,0,0,0,0,0
410639602002170,0,0,0,0,0,0
410639602002171,0,0,0,0,0,0
410639602002173,0,0,0,0,0,0
410639602002174,1,4,0,0,0,4
410639602002175,0,0,0,0,0,0
410639602002177,0,0,0,0,0,0
410639602002178,2,0,1,0,0,0
410659708004036,0,0,0,0,0,0
410659708004037,0,0,0,0,0,0
410659708004039,0,0,0,0,0,0
410659708004040,0,0,0,0,0,0
410710305011063,6,7,6,0,0,7
410710305011064,1,13,0,0,0,13
410710305011065,2,6,2,0,0,6
410710305011066,20,44,20,0,0,44
410710305011067,13,33,13,0,0,33
410710305011068,2,12,2,0,0,12
410710305012000,0,0,0,0,0,0
410710305012001,0,0,0,0,0,0
410710305012002,0,0,0,0,0,0
410710305012003,0,0,0,0,0,0
410710305012004,0,0,0,0,0,0
410710305012005,0,0,0,0,0,0
410710305012006,0,0,0,0,0,0
410710305012007,0,0,0,0,0,0
410710305012008,0,0,0,0,0,0
410710305012009,0,0,0,0,0,0
410710305012011,0,0,0,0,0,0
410710305012012,0,0,0,0,0,0
410710305012013,0,0,0,0,0,0
410710305012015,0,0,0,0,0,0
410710305012016,0,0,0,0,0,0
410710305012018,0,0,0,0,0,0
410710305012019,0,0,0,0,0,0
410710305012021,0,0,0,0,0,0
410710305012022,0,0,0,0,0,0
410710305012024,0,0,0,0,0,0
410710305012025,0,0,0,0,0,0
410710305012026,0,0,0,0,0,0
410710305012028,0,0,0,0,0,0
410710305012029,7,20,7,0,0,20
410710305012031,0,0,0,0,0,0
410710305012032,0,0,0,0,0,0
410710305012034,0,0,0,0,0,0
410710305012035,2,7,2,0,0,7
410710305012036,2,5,1,0,0,5
410710305012066,16,43,13,0,0,43
410710305012067,11,18,11,0,0,18
410710305012068,89,210,88,0,0,210
410710305012069,3,7,3,0,0,7
410710305012070,0,0,0,0,0,0
410710305012071,3,12,3,0,0,12
410710305012073,9,25,9,0,0,25
410710305012074,1,9,1,0,0,9
410710305012075,5,12,5,0,0,12
410710305012077,2,3,2,0,0,3
410710305012078,0,0,0,0,0,0
410710305012080,3,2,3,0,0,2
410710305012081,5,22,2,0,0,22
410710305013000,12,28,12,0,0,28
410710305013001,5,18,5,0,0,18
410710305013003,7,9,4,0,0,9
410710305013004,54,108,54,0,0,108
410710305013005,0,0,0,0,0,0
410710305013007,35,92,33,0,0,92
410710305013008,0,0,0,0,0,0
410710305013010,0,0,0,0,0,0
410710305013011,0,0,0,0,0,0
410710305013013,76,219,75,0,0,219
410710305013014,16,44,16,0,0,44
410710305013015,46,118,46,0,0,118
410710305013017,35,121,35,0,0,121
410710305013018,67,180,67,0,0,180
410710305013020,5,14,5,0,0,14
410710305013021,9,27,9,0,0,27
410710305013023,4,23,0,0,12,11
410710305013024,8,17,4,0,0,17
410710305013025,4,108,4,0,98,10
410710305013026,1,7,1,0,0,7
410710305013027,9,35,0,0,0,35
410710305013028,17,48,14,0,0,48
410710305013029,5,22,1,0,0,22
410710305013030,35,113,35,0,0,113
410670315202019,8,29,8,0,0,29
410670315202020,90,289,90,0,0,289
410670315202022,36,115,36,0,0,115
410670315202023,17,65,17,0,0,65
410670315202025,17,59,17,0,0,59
410670315202026,10,46,10,0,0,46
410670315202027,16,64,16,0,0,64
410670315202029,7,24,7,0,0,24
410670315202030,12,39,12,0,0,39
410670315202033,14,58,14,0,0,58
410670315202035,17,55,17,0,0,55
410670315202036,15,56,15,0,0,56
410670315202037,12,68,12,0,0,68
410670315203000,19,51,19,0,0,51
410670315203001,16,47,16,0,0,47
410670315203003,23,84,23,0,0,84
410670315203004,141,406,141,0,0,406
410670315203006,35,115,35,0,0,115
410670315203007,57,179,56,0,0,179
410670315203008,15,64,10,0,0,64
410670315203010,21,68,19,0,0,68
410670315203011,21,83,20,0,0,83
410670315203012,12,54,11,0,0,54
410670315203013,16,50,16,0,0,50
410670315203014,11,32,11,0,0,32
410670316061000,206,627,206,0,2,625
410670316061001,3,16,3,0,0,16
410670316061002,23,75,14,0,0,75
410670316061003,52,163,52,0,19,144
410670316061004,39,162,39,0,18,144
410670316061005,29,96,29,0,0,96
410670316061006,60,132,59,0,0,132
410670316061007,69,214,69,0,0,214
410670316061008,16,48,16,0,0,48
410670316061009,49,124,49,0,0,124
410670316061010,38,123,38,0,6,117
410670316061011,17,45,17,0,0,45
410579608003018,1,4,0,0,0,4
410579608003019,5,12,2,0,0,12
410579608003021,2,5,2,0,0,5
410579608003022,15,9,11,0,0,9
410579608003023,7,18,1,0,0,18
410579608003025,0,0,0,0,0,0
410579608003026,1,0,1,0,0,0
410579608003028,8,1,6,0,0,1
410579608003029,286,108,66,0,0,108
410579608003031,7,2,0,0,0,2
410579608003032,1,1,0,0,0,1
410579608003034,17,6,3,0,0,6
410579608003035,19,10,1,0,0,10
410579608003036,28,9,6,0,0,9
410579608003038,14,3,3,0,0,3
410579608003039,12,2,4,0,0,2
410579608003040,42,13,2,0,0,13
410579608003041,0,0,0,0,0,0
410579608003042,0,0,0,0,0,0
410579608003043,0,0,0,0,0,0
410579608003044,74,38,7,0,0,38
410579608003045,0,0,0,0,0,0
410579608003046,17,12,12,0,0,12
410579608003047,4,1,4,0,0,1
410579608003048,2,9,2,0,0,9
410579608003049,16,1,3,0,0,1
410579608003050,12,2,0,0,0,2
410579608003051,14,7,7,0,0,7
410579608003052,0,0,0,0,0,0
410579608003053,25,34,25,0,0,34
410579608003055,2,1,2,0,0,1
410579608003056,5,8,5,0,0,8
410579608003057,0,0,0,0,0,0
410579608003059,1,3,0,0,0,3
410579608003060,0,0,0,0,0,0
410579608003062,0,0,0,0,0,0
410579608003063,0,0,0,0,0,0
410699601001017,0,0,0,0,0,0
410699601001019,0,0,0,0,0,0
410699601001020,0,0,0,0,0,0
410699601001022,0,0,0,0,0,0
410699601001023,0,0,0,0,0,0
410699601001025,0,0,0,0,0,0
410699601001026,0,0,0,0,0,0
410699601001027,0,0,0,0,0,0
410699601001029,0,0,0,0,0,0
410699601001030,2,1,2,0,0,1
410699601001032,0,0,0,0,0,0
410699601001033,0,0,0,0,0,0
410699601001034,0,0,0,0,0,0
410699601001035,0,0,0,0,0,0
410699601001036,0,0,0,0,0,0
410699601001037,0,0,0,0,0,0
410699601001038,0,0,0,0,0,0
410699601001039,0,0,0,0,0,0
410699601001040,0,0,0,0,0,0
410699601001041,0,0,0,0,0,0
410699601001042,1,4,1,0,0,4
410699601001043,0,0,0,0,0,0
410699601001044,0,0,0,0,0,0
410699601001045,1,0,1,0,0,0
410699601001047,1,8,0,0,0,8
410699601001049,0,0,0,0,0,0
410699601001050,0,0,0,0,0,0
410699601001052,0,0,0,0,0,0
410699601001053,1,2,0,0,0,2
410699601001055,0,0,0,0,0,0
410699601001056,0,0,0,0,0,0
410699601001058,0,0,0,0,0,0
410699601001059,0,0,0,0,0,0
410699601001060,2,8,0,0,0,8
410699601001062,1,1,1,0,0,1
410699601001063,5,7,5,0,0,7
410699601001065,0,0,0,0,0,0
410699601001066,0,0,0,0,0,0
410559501002110,2,6,2,0,0,6
410559501002111,3,13,3,0,0,13
410559501002113,5,8,5,0,0,8
410559501002114,3,15,3,0,0,15
410559501002115,3,4,3,0,0,4
410559501002117,12,23,12,0,0,23
410559501002118,0,0,0,0,0,0
410559501002119,0,0,0,0,0,0
410559501002120,0,0,0,0,0,0
410559501002121,1,1,1,0,0,1
410559501002122,0,0,0,0,0,0
410559501002123,0,0,0,0,0,0
410559501002124,1,3,1,0,0,3
410559501002125,0,0,0,0,0,0
410559501002126,1,6,1,0,0,6
410559501002127,0,0,0,0,0,0
410559501002128,3,4,3,0,0,4
410559501002129,0,0,0,0,0,0
410559501002130,1,1,1,0,0,1
410559501002132,3,8,3,0,0,8
410559501002134,0,0,0,0,0,0
410559501002135,7,12,7,0,0,12
410559501002137,7,19,7,0,0,19
410559501002138,4,11,4,0,0,11
410559501002140,5,10,5,0,0,10
410559501002141,9,17,5,0,0,17
410559501002143,4,16,4,0,0,16
410559501002144,6,8,3,0,0,8
410559501002145,2,6,2,0,0,6
410559501002147,3,4,3,0,0,4
410559501002148,2,3,2,0,0,3
410559501002150,3,13,3,0,0,13
410559501002151,9,19,9,0,0,19
410559501002153,0,0,0,0,0,0
410559501002154,0,0,0,0,0,0
410559501002156,0,0,0,0,0,0
410559501002157,0,0,0,0,0,0
410559501002158,0,0,0,0,0,0
410670302003014,101,204,99,0,0,204
410670302003015,227,448,223,0,7,441
410670302003016,12,39,12,0,0,39
410670302003017,0,0,0,0,0,0
410670302003018,0,0,0,0,0,0
410670302003019,36,78,36,0,0,78
410670302003020,0,0,0,0,0,0
410670302003021,0,0,0,0,0,0
410670302003022,18,58,12,0,0,58
410670302003023,20,62,20,0,0,62
410670302003024,36,72,36,0,0,72
410670302003025,53,151,53,0,0,151
410670302003026,39,100,39,0,0,100
410670302003027,17,41,17,0,0,41
410670302003028,3,11,0,0,0,11
410670302003029,21,60,11,0,0,60
410670302003031,1,10,1,0,0,10
410670302003032,1,7,0,0,0,7
410670302003033,0,0,0,0,0,0
410670302003035,0,0,0,0,0,0
410670302003036,0,0,0,0,0,0
410670302003038,0,0,0,0,0,0
410670302003039,4,3,0,0,0,3
410670302003041,11,38,11,0,0,38
410670302003042,36,81,23,0,0,81
410670302004001,72,72,72,0,0,72
410670302004002,61,88,60,0,0,88
410670302004003,45,108,45,0,0,108
410670302004005,79,215,73,0,14,201
410670302004006,11,31,9,0,0,31
410670302004008,0,0,0,0,0,0
410670302004009,2,3,2,0,0,3
410670302004011,17,47,16,0,0,47
410670302004012,12,36,12,0,0,36
410670302004013,42,74,42,0,0,74
410670302004015,102,279,102,0,15,264
410670302004016,15,47,15,0,0,47
410639603004017,3,16,0,0,0,16
410639603004018,0,0,0,0,0,0
410639603004019,0,0,0,0,0,0
410639603004021,7,17,5,0,0,17
410639603004023,4,10,4,0,0,10
410639603004024,2,8,0,0,0,8
410639603004026,2,7,2,0,0,7
410639603004027,0,0,0,0,0,0
410639603004029,13,28,13,0,0,28
410639603004030,3,7,3,0,0,7
410639603004032,8,4,4,0,0,4
410639603004033,0,0,0,0,0,0
410639603004034,0,0,0,0,0,0
410639603004036,16,23,16,0,0,23
410639603004037,4,6,4,0,0,6
410639603004039,6,15,6,0,0,15
410639603004040,0,0,0,0,0,0
410639603004042,12,23,12,0,0,23
410639603004043,13,8,0,0,0,8
410639603004045,10,14,10,0,0,14
410639603004046,7,14,4,0,0,14
410639603004047,1,0,0,0,0,0
410639603004049,0,0,0,0,0,0
410639603004050,3,4,3,0,0,4
410639603004052,4,5,0,0,0,5
410639603004053,4,6,2,0,0,6
410639603004055,9,17,9,0,0,17
