GEOID,NAME,HH,POP,HH_Occ,GQ_Inst,GQ_Non
530110428001029,"Block 1029, Block Group 1, Census Tract 428, Clark County, Washington",21,48,21,0,0
530110428002009,"Block 2009, Block Group 2, Census Tract 428, Clark County, Washington",23,52,23,0,0
530110428002013,"Block 2013, Block Group 2, Census Tract 428, Clark County, Washington",10,19,10,0,0
530110428002016,"Block 2016, Block Group 2, Census Tract 428, Clark County, Washington",12,27,12,0,0
530110428002019,"Block 2019, Block Group 2, Census Tract 428, Clark County, Washington",12,20,12,0,0
530110428002022,"Block 2022, Block Group 2, Census Tract 428, Clark County, Washington",24,73,24,0,0
530110429001001,"Block 1001, Block Group 1, Census Tract 429, Clark County, Washington",23,55,23,0,0
530110429001004,"Block 1004, Block Group 1, Census Tract 429, Clark County, Washington",20,52,20,0,0
530110429001007,"Block 1007, Block Group 1, Census Tract 429, Clark County, Washington",14,39,14,0,0
530110429001010,"Block 1010, Block Group 1, Census Tract 429, Clark County, Washington",7,30,7,0,0
530110429001014,"Block 1014, Block Group 1, Census Tract 429, Clark County, Washington",28,90,28,0,0
530110429001017,"Block 1017, Block Group 1, Census Tract 429, Clark County, Washington",18,41,18,0,0
530110429001020,"Block 1020, Block Group 1, Census Tract 429, Clark County, Washington",18,51,16,0,0
530110430001006,"Block 1006, Block Group 1, Census Tract 430, Clark County, Washington",10,33,10,0,0
530110430001010,"Block 1010, Block Group 1, Census Tract 430, Clark County, Washington",0,0,0,0,0
530110430001013,"Block 1013, Block Group 1, Census Tract 430, Clark County, Washington",16,32,16,0,0
530110430001016,"Block 1016, Block Group 1, Census Tract 430, Clark County, Washington",20,41,20,0,0
530110430001019,"Block 1019, Block Group 1, Census Tract 430, Clark County, Washington",14,40,14,0,0
530110430002002,"Block 2002, Block Group 2, Census Tract 430, Clark County, Washington",36,93,36,0,0
530110430002005,"Block 2005, Block Group 2, Census Tract 430, Clark County, Washington",12,29,12,0,0
530110430002008,"Block 2008, Block Group 2, Census Tract 430, Clark County, Washington",20,57,20,0,0
530110430002011,"Block 2011, Block Group 2, Census Tract 430, Clark County, Washington",6,13,6,0,0
530110430002015,"Block 2015, Block Group 2, Census Tract 430, Clark County, Washington",6,18,6,0,0
530110430002018,"Block 2018, Block Group 2, Census Tract 430, Clark County, Washington",12,33,12,0,0
530110431001000,"Block 1000, Block Group 1, Census Tract 431, Clark County, Washington",11,40,11,0,0
530110408091007,"Block 1007, Block Group 1, Census Tract 408.09, Clark County, Washington",39,96,39,0,0
530110408091010,"Block 1010, Block Group 1, Census Tract 408.09, Clark County, Washington",239,407,236,0,0
530110408092002,"Block 2002, Block Group 2, Census Tract 408.09, Clark County, Washington",18,45,9,0,0
530110408092006,"Block 2006, Block Group 2, Census Tract 408.09, Clark County, Washington",13,44,13,0,0
530110408094006,"Block 4006, Block Group 4, Census Tract 408.09, Clark County, Washington",25,73,25,0,0
530110408094009,"Block 4009, Block Group 4, Census Tract 408.09, Clark County, Washington",46,146,46,0,0
530110408094013,"Block 4013, Block Group 4, Census Tract 408.09, Clark County, Washington",7,20,7,0,0
530110408094016,"Block 4016, Block Group 4, Census Tract 408.09, Clark County, Washington",34,76,34,0,0
530110408094019,"Block 4019, Block Group 4, Census Tract 408.09, Clark County, Washington",7,25,7,0,0
530110408094023,"Block 4023, Block Group 4, Census Tract 408.09, Clark County, Washington",27,85,25,0,0
530110408101002,"Block 1002, Block Group 1, Census Tract 408.10, Clark County, Washington",42,107,41,0,0
530110408101005,"Block 1005, Block Group 1, Census Tract 408.10, Clark County, Washington",16,39,16,0,0
530110408101009,"Block 1009, Block Group 1, Census Tract 408.10, Clark County, Washington",7,19,6,0,0
530110408101012,"Block 1012, Block Group 1, Census Tract 408.10, Clark County, Washington",36,74,36,0,0
530110408102002,"Block 2002, Block Group 2, Census Tract 408.10, Clark County, Washington",178,462,178,0,0
530110408102005,"Block 2005, Block Group 2, Census Tract 408.10, Clark County, Washington",51,142,51,0,0
530110408102020,"Block 2020, Block Group 2, Census Tract 408.10, Clark County, Washington",12,37,12,0,0
530110408102023,"Block 2023, Block Group 2, Census Tract 408.10, Clark County, Washington",3,7,3,0,0
530110408111002,"Block 1002, Block Group 1, Census Tract 408.11, Clark County, Washington",6,38,1,0,0
530110408111005,"Block 1005, Block Group 1, Census Tract 408.11, Clark County, Washington",12,52,12,0,0
530110408111008,"Block 1008, Block Group 1, Census Tract 408.11, Clark County, Washington",18,64,18,0,0
530110408111012,"Block 1012, Block Group 1, Census Tract 408.11, Clark County, Washington",47,131,47,0,0
530110408111015,"Block 1015, Block Group 1, Census Tract 408.11, Clark County, Washington",17,28,17,0,0
530110408112000,"Block 2000, Block Group 2, Census Tract 408.11, Clark County, Washington",200,538,200,0,0
530110408112004,"Block 2004, Block Group 2, Census Tract 408.11, Clark County, Washington",56,161,56,0,0
530110408112007,"Block 2007, Block Group 2, Census Tract 408.11, Clark County, Washington",10,23,10,0,0
530110408112010,"Block 2010, Block Group 2, Census Tract 408.11, Clark County, Washington",15,61,15,0,0
530110408112013,"Block 2013, Block Group 2, Census Tract 408.11, Clark County, Washington",20,52,19,0,0
530110408121004,"Block 1004, Block Group 1, Census Tract 408.12, Clark County, Washington",48,86,45,0,0
530110408121008,"Block 1008, Block Group 1, Census Tract 408.12, Clark County, Washington",35,96,31,0,0
530110408122001,"Block 2001, Block Group 2, Census Tract 408.12, Clark County, Washington",15,57,15,0,0
530110408122004,"Block 2004, Block Group 2, Census Tract 408.12, Clark County, Washington",32,106,32,0,0
530110408122007,"Block 2007, Block Group 2, Census Tract 408.12, Clark County, Washington",66,181,64,0,0
530110403031017,"Block 1017, Block Group 1, Census Tract 403.03, Clark County, Washington",9,29,9,0,0
530110403031020,"Block 1020, Block Group 1, Census Tract 403.03, Clark County, Washington",25,76,25,0,0
530110403031023,"Block 1023, Block Group 1, Census Tract 403.03, Clark County, Washington",79,250,79,0,0
530110403032014,"Block 2014, Block Group 2, Census Tract 403.03, Clark County, Washington",0,0,0,0,0
530110410052053,"Block 2053, Block Group 2, Census Tract 410.05, Clark County, Washington",0,0,0,0,0
530110410052056,"Block 2056, Block Group 2, Census Tract 410.05, Clark County, Washington",52,76,48,0,0
530110410052060,"Block 2060, Block Group 2, Census Tract 410.05, Clark County, Washington",0,0,0,0,0
530110410052063,"Block 2063, Block Group 2, Census Tract 410.05, Clark County, Washington",0,0,0,0,0
530110410052066,"Block 2066, Block Group 2, Census Tract 410.05, Clark County, Washington",2,15,2,0,0
530110410052070,"Block 2070, Block Group 2, Census Tract 410.05, Clark County, Washington",54,102,54,0,0
530110410071011,"Block 1011, Block Group 1, Census Tract 410.07, Clark County, Washington",6,21,6,0,0
530110410071014,"Block 1014, Block Group 1, Census Tract 410.07, Clark County, Washington",4,18,0,0,0
530110410071018,"Block 1018, Block Group 1, Census Tract 410.07, Clark County, Washington",8,36,8,0,0
530110410072002,"Block 2002, Block Group 2, Census Tract 410.07, Clark County, Washington",50,89,50,0,0
530110410072005,"Block 2005, Block Group 2, Census Tract 410.07, Clark County, Washington",10,44,7,0,0
530110410072009,"Block 2009, Block Group 2, Census Tract 410.07, Clark County, Washington",37,99,34,0,0
530110410072012,"Block 2012, Block Group 2, Census Tract 410.07, Clark County, Washington",87,225,87,0,0
530110410072015,"Block 2015, Block Group 2, Census Tract 410.07, Clark County, Washington",43,88,43,0,0
530110410073002,"Block 3002, Block Group 3, Census Tract 410.07, Clark County, Washington",33,75,32,0,0
530110410073005,"Block 3005, Block Group 3, Census Tract 410.07, Clark County, Washington",7,16,7,0,0
530110410073008,"Block 3008, Block Group 3, Census Tract 410.07, Clark County, Washington",89,192,89,0,0
530110410081000,"Block 1000, Block Group 1, Census Tract 410.08, Clark County, Washington",42,138,40,0,0
530110410081015,"Block 1015, Block Group 1, Census Tract 410.08, Clark County, Washington",19,57,19,0,0
530110410082001,"Block 2001, Block Group 2, Census Tract 410.08, Clark County, Washington",8,24,8,0,0
530110410082005,"Block 2005, Block Group 2, Census Tract 410.08, Clark County, Washington",5,24,5,0,0
530110410082008,"Block 2008, Block Group 2, Census Tract 410.08, Clark County, Washington",16,47,16,0,0
530110410082011,"Block 2011, Block Group 2, Census Tract 410.08, Clark County, Washington",50,140,50,0,0
530110410082015,"Block 2015, Block Group 2, Census Tract 410.08, Clark County, Washington",14,52,14,0,0
530110410082018,"Block 2018, Block Group 2, Census Tract 410.08, Clark County, Washington",14,54,14,0,0
530110410082021,"Block 2021, Block Group 2, Census Tract 410.08, Clark County, Washington",19,44,19,0,0
530110410083001,"Block 3001, Block Group 3, Census Tract 410.08, Clark County, Washington",45,119,45,0,0
530110410083004,"Block 3004, Block Group 3, Census Tract 410.08, Clark County, Washington",52,139,52,0,0
530110410083007,"Block 3007, Block Group 3, Census Tract 410.08, Clark County, Washington",39,103,39,0,0
530110410091001,"Block 1001, Block Group 1, Census Tract 410.09, Clark County, Washington",47,95,46,0,0
530110410092002,"Block 2002, Block Group 2, Census Tract 410.09, Clark County, Washington",0,0,0,0,0
530110410092005,"Block 2005, Block Group 2, Census Tract 410.09, Clark County, Washington",384,658,360,66,13
530110410092009,"Block 2009, Block Group 2, Census Tract 410.09, Clark County, Washington",39,95,39,0,0
530110410092012,"Block 2012, Block Group 2, Census Tract 410.09, Clark County, Washington",4,20,4,0,0
530110410093001,"Block 3001, Block Group 3, Census Tract 410.09, Clark County, Washington",7,17,7,0,0
530110423003016,"Block 3016, Block Group 3, Census Tract 423, Clark County, Washington",10,16,10,0,0
530110423003019,"Block 3019, Block Group 3, Census Tract 423, Clark County, Washington",25,45,25,0,0
530110425002044,"Block 2044, Block Group 2, Census Tract 425, Clark County, Washington",28,36,28,0,0
530110425002047,"Block 2047, Block Group 2, Census Tract 425, Clark County, Washington",1,6,0,0,0
530110425002050,"Block 2050, Block Group 2, Census Tract 425, Clark County, Washington",0,0,0,0,0
530110425002053,"Block 2053, Block Group 2, Census Tract 425, Clark County, Washington",54,72,54,0,0
530110426011011,"Block 1011, Block Group 1, Census Tract 426.01, Clark County, Washington",1,5,1,0,0
530110426011015,"Block 1015, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011018,"Block 1018, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011021,"Block 1021, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011025,"Block 1025, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011028,"Block 1028, Block Group 1, Census Tract 426.01, Clark County, Washington",2,9,0,0,0
530110426011031,"Block 1031, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011034,"Block 1034, Block Group 1, Census Tract 426.01, Clark County, Washington",30,50,22,0,0
530110426011038,"Block 1038, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011041,"Block 1041, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426011044,"Block 1044, Block Group 1, Census Tract 426.01, Clark County, Washington",0,0,0,0,0
530110426021012,"Block 1012, Block Group 1, Census Tract 426.02, Clark County, Washington",0,0,0,0,0
530110426021015,"Block 1015, Block Group 1, Census Tract 426.02, Clark County, Washington",13,32,12,0,0
530110426021019,"Block 1019, Block Group 1, Census Tract 426.02, Clark County, Washington",8,29,8,0,0
530110426021022,"Block 1022, Block Group 1, Census Tract 426.02, Clark County, Washington",12,24,9,0,0
530110426021025,"Block 1025, Block Group 1, Census Tract 426.02, Clark County, Washington",14,25,14,0,0
530110426021029,"Block 1029, Block Group 1, Census Tract 426.02, Clark County, Washington",32,68,32,0,0
530110426021032,"Block 1032, Block Group 1, Census Tract 426.02, Clark County, Washington",5,16,5,0,0
530110426021035,"Block 1035, Block Group 1, Census Tract 426.02, Clark County, Washington",11,37,11,0,0
530110426021039,"Block 1039, Block Group 1, Census Tract 426.02, Clark County, Washington",15,31,15,0,0
530110426021042,"Block 1042, Block Group 1, Census Tract 426.02, Clark County, Washington",6,20,6,0,0
530110426022002,"Block 2002, Block Group 2, Census Tract 426.02, Clark County, Washington",16,41,16,0,0
530110426022005,"Block 2005, Block Group 2, Census Tract 426.02, Clark County, Washington",0,0,0,0,0
530110426022020,"Block 2020, Block Group 2, Census Tract 426.02, Clark County, Washington",24,67,21,0,0
530110426022023,"Block 2023, Block Group 2, Census Tract 426.02, Clark County, Washington",11,33,10,4,0
530110427001000,"Block 1000, Block Group 1, Census Tract 427, Clark County, Washington",698,1309,684,0,0
530110408032023,"Block 2023, Block Group 2, Census Tract 408.03, Clark County, Washington",16,57,13,0,0
530110408032026,"Block 2026, Block Group 2, Census Tract 408.03, Clark County, Washington",0,0,0,0,0
530110408033002,"Block 3002, Block Group 3, Census Tract 408.03, Clark County, Washington",61,158,61,0,0
530110408033005,"Block 3005, Block Group 3, Census Tract 408.03, Clark County, Washington",41,113,41,0,0
530110408033009,"Block 3009, Block Group 3, Census Tract 408.03, Clark County, Washington",8,36,8,0,0
530110408034002,"Block 4002, Block Group 4, Census Tract 408.03, Clark County, Washington",22,52,18,0,0
530110408034005,"Block 4005, Block Group 4, Census Tract 408.03, Clark County, Washington",13,45,13,0,0
530110408034009,"Block 4009, Block Group 4, Census Tract 408.03, Clark County, Washington",12,41,12,0,0
530110408061001,"Block 1001, Block Group 1, Census Tract 408.06, Clark County, Washington",17,38,17,0,0
530110408061004,"Block 1004, Block Group 1, Census Tract 408.06, Clark County, Washington",286,819,286,0,0
530110408061008,"Block 1008, Block Group 1, Census Tract 408.06, Clark County, Washington",13,39,13,0,0
530110408062003,"Block 2003, Block Group 2, Census Tract 408.06, Clark County, Washington",15,53,13,0,6
530110408062006,"Block 2006, Block Group 2, Census Tract 408.06, Clark County, Washington",9,27,9,0,0
530110408062010,"Block 2010, Block Group 2, Census Tract 408.06, Clark County, Washington",10,31,10,0,0
530110408062013,"Block 2013, Block Group 2, Census Tract 408.06, Clark County, Washington",17,35,17,0,0
530110408062016,"Block 2016, Block Group 2, Census Tract 408.06, Clark County, Washington",23,66,23,0,0
530110408062020,"Block 2020, Block Group 2, Census Tract 408.06, Clark County, Washington",16,46,9,0,0
530110408062023,"Block 2023, Block Group 2, Census Tract 408.06, Clark County, Washington",23,50,21,0,0
530110408063002,"Block 3002, Block Group 3, Census Tract 408.06, Clark County, Washington",176,429,120,0,93
530110408063006,"Block 3006, Block Group 3, Census Tract 408.06, Clark County, Washington",31,97,31,0,0
530110408063009,"Block 3009, Block Group 3, Census Tract 408.06, Clark County, Washington",11,34,11,0,0
530110408063012,"Block 3012, Block Group 3, Census Tract 408.06, Clark County, Washington",0,0,0,0,0
530110408063015,"Block 3015, Block Group 3, Census Tract 408.06, Clark County, Washington",21,90,21,0,0
