geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,410159502022065,36,36,0
BLOCK,410159502022074,6,6,0
BLOCK,410159502022076,22,22,0
BLOCK,410159502022081,10,10,0
BLOCK,410159502022082,7,7,0
BLOCK,410159503011001,2,2,0
BLOCK,410159503011002,3,3,0
BLOCK,410190600002021,3,3,0
BLOCK,410190600002025,5,5,0
BLOCK,410190600002026,2,2,0
BLOCK,410190600002028,1,1,0
BLOCK,410190600002030,7,7,0
BLOCK,410190600002032,118,118,0
BLOCK,410190600002034,24,24,0
BLOCK,410190600002039,21,21,0
BLOCK,410190600002042,9,9,0
BLOCK,410190600002045,1,1,0
BLOCK,410170009022017,7,7,0
BLOCK,410170009022018,9,9,0
BLOCK,410170009022019,22,22,0
BLOCK,410170009022020,13,13,0
